snapshot_id,timestamp,community_id,lifecycle_id,stage,member_count,age,avg_log_return,relative_return,volume_expansion,breadth,coherence,avg_community_confidence,member_inflow,member_outflow,edge_birth_count,edge_birth_rate,edge_death_count,edge_death_rate,cross_resolution_support,members,internal_edge_count,member_count_delta,breadth_delta,coherence_delta,relative_return_delta,rotation_in_score,rotation_out_score
snapshot_0322,2026-03-31 15:45:00+00:00,8,L0312,decay,33,18,-0.003277899930253625,-0.0018087858334183693,-0.27040910720825195,0.21212121212121213,0.5141498256278666,0.6796342730522156,2,0,10,0.01893939393939394,9,0.05921052631578947,0.013636363636363636,"AAPG,AAUC,ABM,ACEL,ACGL,ACI,ACIC,ACRE,ACTG,ADC,ADUS,ADV,AEE,AEP,AFG,AFJK,AGO,AGYS,AHR,AHRT,AIG,AII,AIN,AIRJ,AIRO,AIT,AIZ,AJG,AKR,ALCO,ALL,ALLE,AMAL",152,-38.0,-0.3935125906956892,0.007679047463771682,-0.002344953711144626,-0.4708639102230624,-0.013161644148576207
snapshot_0322,2026-03-31 15:45:00+00:00,3,L0318,expansion,35,14,-0.00422884663566947,-0.0028003957122564316,0.0955006405711174,0.14285714285714285,0.553911855778633,0.5911588072776794,8,10,10,0.01680672268907563,28,0.1794871794871795,0.023728813559322035,"AAL,AAOI,AARD,ABAT,ACAD,ACCO,ACLS,ACMR,AD,ADEA,ADI,ADSE,ADTN,AEBI,AEC,AEIS,AFRM,AGX,ALAB,ALAR,ALB,ALGN,ALHC,ALK,ALLT,ALM,ALMU,ALNT,ALOY,AMAT,AMCI,AMD,AMKR,AMPG,QQQ",156,4.0,-0.14746543778801846,-0.0239737927456245,0.0008864435367286205,-0.020657688670893626,1.0783490591395692
snapshot_0322,2026-03-31 15:45:00+00:00,2,L0323,maturity,39,10,-0.0018929752986878157,-0.000377951335394755,-0.3311106264591217,0.2564102564102564,0.6436724075804586,0.6909301280975342,2,0,18,0.024291497975708502,22,0.09565217391304348,0.017266187050359715,"AA,AAP,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACB,ACET,ACHV,ACM,ACRS,ADPT,ADUR,AEHR,AEM,AEVA,AFBI,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGRO,AHCO,AI,AIR,AIRS,AKTS,ALGT,ALH,ALKS,ALMS,ALNY,ALTO,AMBA,AMLX",230,-3.0,-0.0054945054945055305,0.01717001351746661,0.0017718845920171589,0.581425508490001,-0.7768533031469285
snapshot_0322,2026-03-31 15:45:00+00:00,12,L0328,expansion,43,7,-0.0021017941180616617,-0.0007277028053067625,-0.23463457822799683,0.18604651162790697,0.5798302040954607,0.6372804641723633,11,7,19,0.021040974529346623,25,0.11061946902654868,0.013071895424836602,"AAMI,AAON,ABBV,ABCB,ABG,ABX,ACA,ACDC,ACNB,ACU,ACVA,ADAM,ADM,ADNT,ADT,AEG,AEO,AER,AERO,AESI,AEYE,AFRI,AGBK,AGCO,AGM,AIOT,AIP,AIV,AKO-B,ALG,ALGM,ALLY,ALSN,ALTG,ALV,ALVO,ALX,AMBQ,AMCR,AME,AMG,AMN,AMPH",226,6.0,-0.05719673161533628,-0.02102486839443185,0.002034648379776627,-0.009272072271364104,0.06765164092750371
snapshot_0322,2026-03-31 15:45:00+00:00,9,L0331,birth,41,1,-0.000683524995110929,0.0006467398488894105,-0.48045051097869873,0.24390243902439024,0.5089538726717868,0.6555488705635071,41,19,8,0.00975609756097561,19,0.10106382978723404,0.014229249011857705,"A,AAPL,AAT,ABNB,ABR,ABT,ACHC,ACHR,ACIW,ACN,ACNT,ACOG,ACR,ACT,ADAG,ADBE,ADMA,ADP,ADSK,AENT,AES,AEXA,AFCG,AFL,AFYA,AGL,AGNC,AGPU,AIRG,AKAM,ALC,ALKT,ALOT,ALRM,ALRS,AM,AMBP,AMCX,AMGN,AMH,AMP",188,0.0,0.0,0.0,0.0,-0.08063183732468093,-0.3559857527715686
snapshot_0323,2026-03-31 16:00:00+00:00,9,L0312,expansion,49,19,0.0008358724880963564,-0.0013804674381390214,-0.13360412418842316,0.4489795918367347,0.5083999205537203,0.7239774465560913,16,12,12,0.01020408163265306,24,0.10084033613445378,0.01694915254237288,"A,AAPG,AAPL,AAUC,ABM,ABT,ACEL,ACGL,ACHC,ACI,ACIC,ACRE,ACT,ACTG,ADC,ADUS,ADV,AEE,AENT,AEP,AES,AEXA,AFG,AFJK,AFL,AFYA,AGL,AGO,AGYS,AHR,AHRT,AIG,AII,AIN,AIRJ,AIRO,AIT,AIZ,AJG,AKR,ALCO,ALL,ALLE,ALNT,ALRS,AM,AMAL,AMCX,AMP",238,16.0,0.23685837971552257,-0.0057499050741463,0.0004283183952793479,-0.5987935034390804,0.6328249205148162
snapshot_0323,2026-03-31 16:00:00+00:00,2,L0318,decay,30,15,0.003748372895643115,0.0016687861643731594,-0.014780642464756966,0.7333333333333333,0.5400489038891263,0.5577207803726196,5,18,7,0.016091954022988506,16,0.12698412698412698,0.01875,"AAL,AAOI,AARD,ABAT,ACA,ACAD,ACCO,ACMR,AD,ADEA,ADI,ADSE,ADTN,AEIS,AEYE,AFRI,AGX,AKO-B,ALAB,ALB,ALGN,ALHC,ALLT,ALM,ALVO,AMAT,AMD,AMKR,AMPG,QQQ",126,-5.0,0.5904761904761904,-0.013862951889506703,0.004469181876629591,0.7288119197367168,-0.033943267648285536
snapshot_0323,2026-03-31 16:00:00+00:00,4,L0323,expansion,46,11,0.003333039814606309,0.0011228506918996572,-0.3973431885242462,0.7391304347826086,0.6274592894226757,0.6908168792724609,7,4,34,0.03285024154589372,32,0.11940298507462686,0.01643835616438356,"AA,AAP,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACB,ACET,ACHV,ACM,ACRS,ADPT,ADUR,AEHR,AEM,AEO,AEVA,AFBI,AFCG,AFRM,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGPU,AGRO,AHCO,AI,AIR,AIRS,AKTS,ALGT,ALH,ALK,ALKS,ALMS,ALNY,ALTO,AMBA,AMBP,AMCI,AMLX",268,7.0,0.48272017837235226,-0.016213118157782924,0.0015008020272944123,0.11916398420573641,-0.14223451339349624
snapshot_0323,2026-03-31 16:00:00+00:00,12,L0328,maturity,40,8,0.000990403234027326,-0.001204716507345438,-0.08458545058965683,0.65,0.5885323963637622,0.6329091787338257,4,4,19,0.02435897435897436,29,0.13679245283018868,0.014835164835164835,"AAMI,AAON,ABBV,ABCB,ABG,ABX,ACDC,ACLS,ACNB,ACR,ACU,ACVA,ADM,ADNT,ADT,AEBI,AEG,AER,AERO,AESI,AGBK,AGCO,AGM,AIOT,AIP,AIV,ALG,ALGM,ALLY,ALMU,ALSN,ALTG,ALV,ALX,AMBQ,AMCR,AME,AMG,AMN,AMPH",212,-3.0,0.46395348837209305,0.00870219226830149,-0.00047701370203867555,0.21555814265909573,0.11575979338796022
snapshot_0323,2026-03-31 16:00:00+00:00,5,L0331,confirmation,26,2,0.0016508308472111821,-0.0004820790491066873,-0.3784644901752472,0.6538461538461539,0.5220275528881014,0.5467708706855774,4,4,3,0.009230769230769232,8,0.08163265306122448,0.011735941320293397,"AAT,ABNB,ABR,ACHR,ACIW,ACN,ACNT,ACOG,ADAG,ADAM,ADBE,ADMA,ADP,ADSK,AEC,AGNC,AIRG,AKAM,ALAR,ALC,ALKT,ALOT,ALOY,ALRM,AMGN,AMH",98,-15.0,0.4099437148217636,0.01307368021631461,-0.0011288188979960978,-0.46474054316246904,-0.5724069328609948
snapshot_0324,2026-03-31 16:15:00+00:00,3,L0312,decay,43,20,-0.0009765157010406256,-0.0021778782829642296,-0.12384414672851562,0.37209302325581395,0.5088520896405422,0.6975892782211304,6,43,27,0.029900332225913623,41,0.2019704433497537,0.015135135135135133,"AAPG,AAUC,ABM,ABT,ACCO,ACEL,ACGL,ACI,ACIC,ACMR,ACNB,ACRE,ACTG,ADC,ADUS,ADV,AEE,AEP,AEXA,AFG,AFJK,AFL,AFYA,AGO,AGYS,AHR,AHRT,AIG,AII,AIN,AIRJ,AIRO,AIT,AIZ,AJG,AKR,ALCO,ALHC,ALL,ALLE,ALOT,ALRM,AMAL",203,-6.0,-0.07688656858092074,0.0004521690868218853,-0.0007974108448252082,-0.1339404897323186,0.6108638011801832
snapshot_0324,2026-03-31 16:15:00+00:00,5,L0318,decay,15,16,0.005545829888433218,0.004309556446969509,-0.4635699987411499,0.9333333333333333,0.5131592141545337,0.4596385359764099,3,15,3,0.02857142857142857,6,0.13043478260869565,0.010526315789473684,"AAOI,AARD,ABAT,AD,ADTN,AEC,AEIS,AGX,ALAB,ALLT,ALM,ALNT,ALOY,AMD,AMPG",46,-15.0,0.20000000000000007,-0.026889689734592603,0.0026407702825963497,-0.14631063880038292,-0.852118137140687
snapshot_0324,2026-03-31 16:15:00+00:00,11,L0323,expansion,51,12,0.0013698574621230364,0.0001491670700488612,-0.39452430605888367,0.6274509803921569,0.6322789700427399,0.7222808599472046,9,18,54,0.042352941176470586,75,0.23510971786833856,0.015894039735099338,"AA,AAL,AAP,ABBV,ABCL,ABEO,ABEV,ABUS,ABVX,ACET,ACHC,ACHV,ACM,ACRS,ADEA,ADI,ADPT,ADUR,AEHR,AEM,AEVA,AFBI,AFCG,AFRM,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGPU,AGRO,AHCO,AI,AIR,AIRS,AKTS,ALB,ALGN,ALGT,ALH,ALK,ALKS,ALNY,ALTO,AMBA,AMBP,AMCI,AMKR,AMLX,QQQ",319,5.0,-0.1116794543904518,0.004819680620064215,-0.000973683621850796,0.024402188795140695,0.1616188360585234
snapshot_0324,2026-03-31 16:15:00+00:00,1,L0328,expansion,45,9,0.0020707217045128345,0.0007755779661238194,-0.14143867790699005,0.7111111111111111,0.5915327649327773,0.6298356056213379,9,21,41,0.04141414141414142,56,0.23628691983122363,0.016304347826086956,"AAMI,AAON,ABCB,ABG,ABSI,ABX,ACA,ACAD,ACB,ACDC,ACLS,ACU,ACVA,ADM,ADNT,ADT,AEBI,AEG,AEO,AER,AERO,AESI,AEYE,AGBK,AGCO,AGM,AIOT,AIP,AIV,AKO-B,ALG,ALGM,ALLY,ALMS,ALMU,ALSN,ALTG,ALV,ALX,AMAT,AMBQ,AME,AMG,AMN,AMPH",237,5.0,0.061111111111111116,0.0030003685690150883,0.0019802944734692574,0.6788570474596016,-0.10634034164838706
snapshot_0324,2026-03-31 16:15:00+00:00,4,L0331,expansion,37,3,0.0006741496035829186,-0.0005072315689176321,-0.15101510286331177,0.5135135135135135,0.5145204288142544,0.5767843723297119,15,10,18,0.02702702702702703,28,0.1958041958041958,0.011904761904761904,"A,AAPL,AAT,ABNB,ABR,ACHR,ACIW,ACN,ACNT,ACOG,ACR,ACT,ADAG,ADAM,ADBE,ADMA,ADP,ADSE,ADSK,AENT,AES,AFRI,AGL,AGNC,AIRG,AKAM,ALAR,ALC,ALKT,ALRS,ALVO,AM,AMCR,AMCX,AMGN,AMH,AMP",143,11.0,-0.14033264033264037,-0.007507124073847016,-2.5152519810944796e-05,-0.42300810772204045,0.1859758415503675
snapshot_0325,2026-03-31 16:30:00+00:00,11,L0323,decay,45,13,0.009102851152420044,0.0017500746762380004,1.0047792196273804,0.7777777777777778,0.6027572658908276,0.725328803062439,12,10,25,0.025252525252525252,28,0.10687022900763359,0.026143790849673203,"AA,AAP,ABBV,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACAD,ACDC,ACET,ACHV,ACRS,ACU,ADM,ADPT,ADUR,ADUS,AEHR,AEM,AEO,AESI,AFBI,AFCG,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGPU,AGRO,AI,AIRS,AIV,AKTS,ALH,ALKS,ALMS,ALNY,ALTO,ALVO,ALX,AMLX",262,-6.0,0.15032679738562094,-0.029521704151912354,0.0016009076061891392,-0.5956652568988485,0.3519569438452203
snapshot_0325,2026-03-31 16:30:00+00:00,7,L0328,decay,33,10,0.020510105416178703,0.012815339490771294,1.5623711347579956,0.9696969696969697,0.6805481282728059,0.5791027545928955,9,2,20,0.03787878787878788,23,0.13690476190476192,0.018591549295774647,"AAON,ABAT,ABG,ACB,ACLS,ADNT,ADT,AEBI,AEG,AEIS,AER,AERO,AEVA,AEYE,AGBK,AGM,AHCO,AIP,AIR,AKO-B,ALGM,ALHC,ALLY,ALMU,ALSN,ALTG,ALV,AMAT,AMBQ,AMCI,AMKR,AMPG,AMPH",168,-12.0,0.2585858585858586,0.08901536334002857,0.012039761524647474,0.9077088071240405,-1.0226063657001137
snapshot_0325,2026-03-31 16:30:00+00:00,8,L0331,expansion,50,4,0.005131867714226246,-0.002255108440294862,1.2525420188903809,0.84,0.5316840754601899,0.7461708188056946,23,7,15,0.012244897959183673,21,0.08267716535433071,0.016216216216216217,"AAPG,AAPL,AAT,AAUC,ABR,ABT,ACGL,ACI,ACIC,ACIW,ACN,ACNT,ACOG,ACR,ACRE,ACT,ADAG,ADAM,ADBE,ADC,ADMA,ADP,ADSE,ADSK,AEE,AENT,AEP,AES,AEXA,AFG,AFL,AFYA,AGL,AGNC,AGYS,AHR,AIG,AIRJ,AIZ,AJG,AKAM,AKR,ALAR,ALC,ALCO,ALL,ALRS,AM,AMGN,AMH",254,13.0,0.3264864864864865,0.017163646645935504,-0.0017478768713772297,-0.30502241075356606,-0.1554359927945162
snapshot_0325,2026-03-31 16:30:00+00:00,6,L0332,birth,20,1,0.013339988887310028,0.006029961165040731,1.4399094581604004,0.95,0.6050546973159439,0.5001290440559387,20,4,12,0.06315789473684211,22,0.2894736842105263,0.005607476635514018,"AAMI,ABCB,ABM,ACEL,ACNB,ACTG,ACVA,AFJK,AGCO,AGO,AHRT,AII,AIN,AIT,ALG,ALLE,ALRM,AMAL,AME,AMN",76,0.0,0.0,0.0,0.0,-0.12421061340614714,0.5712580686656364
snapshot_0325,2026-03-31 16:30:00+00:00,9,L0333,birth,43,1,0.021648285910487175,0.014311416074633598,1.5143280029296875,0.9534883720930233,0.6008491663035945,0.6403564214706421,43,15,31,0.03433001107419712,35,0.16355140186915887,0.016393442622950817,"A,AAL,AAOI,AARD,ABNB,ABX,ACA,ACCO,ACHC,ACHR,ACM,ACMR,AD,ADEA,ADI,ADTN,ADV,AEC,AFRI,AFRM,AGX,AIOT,AIRG,AIRO,ALAB,ALB,ALGN,ALGT,ALK,ALKT,ALLT,ALM,ALNT,ALOT,ALOY,AMBA,AMBP,AMCR,AMCX,AMD,AMG,AMP,QQQ",214,0.0,0.0,0.0,0.0,0.11718947393452099,0.2548273459837733
snapshot_0326,2026-03-31 16:45:00+00:00,4,L0323,decay,38,14,-0.0005585441249422729,8.586794137954712e-05,0.42133060097694397,0.3684210526315789,0.6316881002291389,0.7402461767196655,3,0,28,0.03982930298719772,25,0.10869565217391304,0.017391304347826087,"AA,AAP,ABBV,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACAD,ACET,ACHV,ACRS,ADAM,ADPT,ADUR,ADUS,AEHR,AEM,AEO,AFBI,AG,AGCC,AGEN,AGI,AGIO,AGMB,AHCO,AI,AIRS,AKTS,ALAR,ALH,ALKS,ALMS,ALNY,ALTO,AMLX",230,-7.0,-0.40935672514619886,0.02893083433831134,-0.0016642067348584533,1.1280122986283676,-0.774970258514048
snapshot_0326,2026-03-31 16:45:00+00:00,2,L0328,expansion,38,11,-0.0067696296609938145,-0.006107316352427006,0.1815866231918335,0.13157894736842105,0.6916089760114069,0.6489046216011047,7,13,15,0.021337126600284494,20,0.091324200913242,0.025280898876404494,"AAL,AAMI,AAON,ABAT,ABG,ACB,ACLS,ADEA,ADI,ADNT,ADT,ADTN,AEBI,AEG,AEIS,AER,AERO,AEVA,AEYE,AGBK,AGM,AIP,AIR,ALB,ALGM,ALHC,ALLY,ALMU,ALSN,ALTG,ALV,AMAT,AMBQ,AMCI,AMKR,AMPG,AMPH,QQQ",219,5.0,-0.8381180223285487,0.011060847738601054,-0.0189226558431983,-0.12709647172612165,-0.003053348616304862
snapshot_0326,2026-03-31 16:45:00+00:00,9,L0331,expansion,58,5,-0.0002572138619143516,0.00036435999209061265,-0.15735499560832977,0.20689655172413793,0.5094434192188743,0.7556129693984985,15,11,28,0.01693889897156685,27,0.09183673469387756,0.017964071856287425,"AAPG,AAPL,AAT,AAUC,ABT,ACDC,ACGL,ACI,ACIC,ACIW,ACN,ACNT,ACOG,ACR,ACRE,ACT,ACU,ADAG,ADBE,ADC,ADM,ADMA,ADP,ADSK,ADV,AEE,AEP,AES,AESI,AEXA,AFCG,AFG,AFJK,AFL,AFYA,AGL,AGNC,AGPU,AGRO,AGYS,AHR,AHRT,AIG,AIRJ,AIRO,AIV,AIZ,AJG,AKO-B,AKR,ALC,ALCO,ALL,ALOT,ALX,AM,AMGN,AMH",294,8.0,-0.6331034482758621,-0.02224065624131566,0.0026194684323854744,-0.28397042854870774,-0.4109792944692899
snapshot_0326,2026-03-31 16:45:00+00:00,8,L0332,confirmation,23,2,-0.009565690532326698,-0.008885478600859642,0.29131102561950684,0.0,0.6484992318615621,0.5394811630249023,7,1,10,0.039525691699604744,11,0.11224489795918367,0.007334963325183374,"ABM,ABR,ACA,ACCO,ACEL,ACM,ACMR,ACNB,ACTG,ACVA,AGCO,AGO,AII,AIN,AIT,ALG,ALGN,ALLE,ALLT,ALRM,AMAL,AME,AMN",98,3.0,-0.95,0.04344453454561825,-0.014915439765900373,-0.12571145705998524,0.3691198571950758
snapshot_0326,2026-03-31 16:45:00+00:00,12,L0333,confirmation,34,2,-0.005524434614926577,-0.0048842341639101505,0.20916396379470825,0.058823529411764705,0.5833251016388694,0.5433180332183838,6,34,8,0.0142602495543672,15,0.1079136690647482,0.009972299168975069,"A,AAOI,AARD,ABCB,ABNB,ABX,ACHC,ACHR,AD,ADSE,AEC,AENT,AFRI,AFRM,AGX,AIOT,AIRG,AKAM,ALAB,ALGT,ALK,ALKT,ALM,ALNT,ALOY,ALRS,ALVO,AMBA,AMBP,AMCR,AMCX,AMD,AMG,AMP",139,-9.0,-0.8946648426812586,-0.017524064664725114,-0.01919565023854375,-0.591233941293553,0.8198830444045664
snapshot_0327,2026-03-31 17:00:00+00:00,10,L0323,expansion,49,15,-0.0003578014438971877,-0.001590964151546359,0.12532556056976318,0.5102040816326531,0.5913064013467307,0.7520545125007629,11,3,23,0.0195578231292517,36,0.12286689419795221,0.025477707006369428,"AA,AAP,ABBV,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACAD,ACDC,ACET,ACHV,ACR,ACRS,ACU,ADAM,ADM,ADPT,ADUR,ADUS,AEHR,AEM,AEO,AESI,AFBI,AFYA,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGRO,AHCO,AI,AIP,AIRS,AIV,AKO-B,AKTS,ALAR,ALH,ALKS,ALMS,ALNY,ALTO,ALX,AMLX",293,11.0,0.14178302900107415,-0.04038169888240817,-0.0016768320929259062,-0.21944932973841216,0.7941939251488623
snapshot_0327,2026-03-31 17:00:00+00:00,1,L0328,decay,26,12,0.0033943590242415667,0.002131295157596469,-0.3154119849205017,0.7692307692307693,0.6977456744873163,0.5795223712921143,1,4,10,0.03076923076923077,15,0.11363636363636363,0.01193181818181818,"AAMI,AAON,ABG,ACB,ACLS,ACVA,ADNT,ADT,AEBI,AEG,AER,AERO,AGBK,AGM,AIR,ALGM,ALHC,ALLY,ALMU,ALSN,ALTG,ALV,AMAT,AMBQ,AMCI,AMPH",132,-12.0,0.6376518218623483,0.0061366984759093635,0.008238611510023475,0.32053180287256067,-0.4445607329690365
snapshot_0327,2026-03-31 17:00:00+00:00,8,L0331,decay,52,6,-0.0006811961065977812,-0.0019189987797290087,-0.3733428716659546,0.4807692307692308,0.523268452624105,0.7504241466522217,5,1,16,0.012066365007541479,13,0.04905660377358491,0.016666666666666666,"AAPG,AAPL,AAT,AAUC,ABT,ACGL,ACHC,ACI,ACIC,ACIW,ACN,ACNT,ACOG,ACRE,ACT,ADAG,ADBE,ADC,ADMA,ADP,ADSE,ADSK,ADV,AEE,AEP,AES,AEXA,AFCG,AFG,AFL,AGL,AGNC,AGPU,AGYS,AHR,AHRT,AIG,AIRJ,AIRO,AIZ,AJG,AKAM,AKR,ALC,ALCO,ALKT,ALL,ALOT,ALVO,AM,AMGN,AMH",265,-6.0,0.2738726790450928,0.01382503340523078,-0.0022833587718196213,-0.6011219909053463,-0.38232366821528185
snapshot_0327,2026-03-31 17:00:00+00:00,7,L0332,expansion,40,3,0.002595898462459445,0.0013479915214702487,-0.16556008160114288,0.65,0.6168451594878297,0.5863471031188965,18,13,25,0.03205128205128205,22,0.12154696132596685,0.00990566037735849,"A,ABCB,ABM,ABNB,ABR,ABX,ACA,ACCO,ACEL,ACM,ACMR,ACNB,ACTG,AENT,AFJK,AFRI,AFRM,AGCO,AGO,AII,AIN,AIOT,AIRG,AIT,ALG,ALGN,ALGT,ALLE,ALLT,ALNT,ALRM,ALRS,AMAL,AMBP,AMCR,AMCX,AME,AMG,AMN,AMP",181,17.0,0.65,-0.03165407237373241,0.01023347012232989,0.14556329303924243,0.35065719687222596
snapshot_0327,2026-03-31 17:00:00+00:00,12,L0334,birth,24,1,0.0056389570236206055,0.004325370769947767,0.025570621713995934,0.875,0.6397738141172072,0.5298740863800049,24,2,7,0.025362318840579712,10,0.09803921568627451,0.019075144508670518,"AAL,AAOI,AARD,ABAT,ACHR,AD,ADEA,ADI,ADTN,AEC,AEIS,AEVA,AEYE,AGX,ALAB,ALB,ALK,ALM,ALOY,AMBA,AMD,AMKR,AMPG,QQQ",102,0.0,0.0,0.0,0.0,0.3544762247319556,-0.31796672083677
snapshot_0328,2026-03-31 17:15:00+00:00,10,L0323,maturity,47,16,-0.002170717576518655,-0.0014458921505138278,-0.051052287220954895,0.2553191489361702,0.5905283279304575,0.7463874220848083,1,10,18,0.016651248843663275,20,0.07380073800738007,0.025806451612903226,"AA,AAP,ABBV,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACAD,ACDC,ACET,ACHV,ACNT,ACR,ACRS,ACU,ADAM,ADM,ADPT,ADUR,ADUS,AEHR,AEM,AESI,AFBI,AFYA,AG,AGCC,AGEN,AGI,AGIO,AGMB,AGRO,AHCO,AI,AIRS,AIV,AKTS,ALAR,ALH,ALKS,ALMS,ALNY,ALTO,ALX,AMLX",271,-2.0,-0.2548849326964829,-0.0007780734162732283,0.00014507200103253126,0.21467141552473804,0.18908104412158994
snapshot_0328,2026-03-31 17:15:00+00:00,4,L0328,maturity,28,13,0.002996505005285144,0.0037535447627305984,-0.25928983092308044,0.5357142857142857,0.6959795379046853,0.5693236589431763,6,4,9,0.023809523809523808,10,0.07092198581560284,0.011864406779661017,"AAMI,AAON,ABG,ABX,ACB,ACLS,ACVA,ADNT,ADT,AEBI,AEG,AEO,AER,AERO,AFRM,AGBK,AGM,AIOT,AIP,ALGM,ALLY,ALMU,ALSN,ALTG,ALV,AMAT,AMCR,AMPH",141,2.0,-0.23351648351648358,-0.0017661365826310282,0.0016222496051341295,0.4150134336643511,-0.8351621278388244
snapshot_0328,2026-03-31 17:15:00+00:00,9,L0331,expansion,60,7,-0.0008338625193573534,-0.00013990931620355695,-0.30482882261276245,0.25,0.520788257051805,0.7641788125038147,9,11,24,0.013559322033898305,26,0.08280254777070063,0.01606118546845124,"A,AAPG,AAPL,AAT,AAUC,ABCB,ABNB,ABT,ACGL,ACHC,ACI,ACIC,ACIW,ACN,ACOG,ACRE,ACT,ADAG,ADBE,ADC,ADMA,ADP,ADSE,ADSK,ADV,AEC,AEE,AENT,AEP,AES,AEXA,AFCG,AFG,AFJK,AFL,AGL,AGNC,AGO,AGPU,AGYS,AHR,AHRT,AIG,AIRJ,AIRO,AIZ,AJG,AKAM,AKR,ALC,ALCO,ALKT,ALL,ALOT,ALRS,ALVO,AM,AMGN,AMH,AMP",314,8.0,-0.23076923076923078,-0.002480195572300059,0.0017790894635254517,-0.2773894191753361,0.14308840123295505
snapshot_0328,2026-03-31 17:15:00+00:00,8,L0332,decay,30,4,0.00016195978969335556,0.0008685304201208055,-0.3809989094734192,0.36666666666666664,0.6381678132043369,0.5734148025512695,3,0,11,0.02528735632183908,15,0.10869565217391304,0.00718562874251497,"ABM,ABR,ACA,ACCO,ACEL,ACHR,ACM,ACMR,ACNB,ACTG,AFRI,AGCO,AII,AIN,AIR,AIRG,AIT,ALG,ALGN,ALGT,ALHC,ALLE,ALNT,ALRM,AMAL,AMBP,AMCX,AME,AMG,AMN",138,-10.0,-0.2833333333333334,0.02132265371650721,-0.0004794611013494432,-0.0032775514710066955,-0.2538507728252357
snapshot_0328,2026-03-31 17:15:00+00:00,2,L0334,confirmation,26,2,0.00012784895079676062,0.0008266548975370824,-0.2909039855003357,0.38461538461538464,0.6226186132536525,0.5533435344696045,4,12,11,0.033846153846153845,9,0.07964601769911504,0.0207492795389049,"AAL,AAOI,AARD,ABAT,AD,ADEA,ADI,ADTN,AEIS,AEVA,AEYE,AGX,AKO-B,ALAB,ALB,ALK,ALLT,ALM,ALOY,AMBA,AMBQ,AMCI,AMD,AMKR,AMPG,QQQ",113,2.0,-0.49038461538461536,-0.01715520086355471,-0.003498715872410685,-0.34901787854274585,0.756843455309515
snapshot_0329,2026-03-31 17:30:00+00:00,8,L0323,decay,38,17,-0.000374816358089447,4.987852298654616e-05,-0.4590287506580353,0.5,0.6240734446153767,0.7406319379806519,1,2,14,0.01991465149359886,16,0.07048458149779736,0.017391304347826087,"AA,AAP,ABBV,ABCL,ABEO,ABEV,ABSI,ABUS,ABVX,ACAD,ACET,ACHV,ACRS,ACU,ADAM,ADPT,ADUR,ADUS,AEHR,AEM,AEO,AFBI,AG,AGCC,AGEN,AGI,AGIO,AGMB,AHCO,AI,AIRS,AKTS,ALKS,ALMS,ALNY,ALTO,ALX,AMLX",227,-9.0,0.2446808510638298,0.03354511668491922,0.001495770673500374,0.423649687421155,-0.9575684290046256
snapshot_0329,2026-03-31 17:30:00+00:00,10,L0328,expansion,31,14,-0.0012698160717263818,-0.0008359879720956087,-0.3154814541339874,0.3225806451612903,0.6950406944272162,0.626174807548523,7,0,12,0.025806451612903226,14,0.08045977011494253,0.018696883852691217,"AAMI,AAON,ABG,ACB,ACLS,ACVA,ADEA,ADI,ADNT,ADT,AEBI,AEG,AER,AERO,AEYE,AGBK,AGM,AIOT,AIP,ALB,ALGM,ALLY,ALMU,ALSN,ALTG,ALV,AMAT,AMBQ,AMCI,AMKR,AMPH",174,3.0,-0.21313364055299538,-0.0009388434774690868,-0.004589532734826207,-0.0282933944685759,-0.028610759699746857
snapshot_0329,2026-03-31 17:30:00+00:00,6,L0331,maturity,59,8,0.0007105342228896916,0.0011208327487111092,-0.2515696585178375,0.5084745762711864,0.49679798432844596,0.7647345066070557,10,1,14,0.008182349503214495,24,0.08053691275167785,0.017857142857142856,"AAPG,AAPL,AAT,AAUC,ABT,ACDC,ACGL,ACI,ACIC,ACIW,ACN,ACNT,ACOG,ACR,ACRE,ACT,ADAG,ADBE,ADC,ADM,ADMA,ADP,ADSE,ADSK,ADV,AEE,AENT,AEP,AES,AESI,AEXA,AFCG,AFG,AFL,AFYA,AGL,AGNC,AGPU,AGRO,AGYS,AHR,AHRT,AIG,AIRJ,AIRO,AIV,AIZ,AJG,AKAM,AKO-B,AKR,ALAR,ALCO,ALL,ALOT,ALVO,AM,AMGN,AMH",298,-1.0,0.2584745762711864,-0.02399027272335902,0.0012607420649146661,0.19894465964166236,-0.5681421609492987
