timestamp,source_lifecycle_id,target_lifecycle_id,source_decay_score,target_expansion_score,migrated_members,rewired_edges,relative_strength_switch,flow_score,cross_resolution_confirmation,rotation_confidence,source_stage,target_stage,source_members,target_members,migrated_symbols,rewired_edge_pairs
2026-03-23 15:45:00+00:00,L0167,L0157,0.6331601062078812,0.5173136544253301,1,6,0.0036746028927154,2.237242012474323,0.0268456375838926,0.908479476946128,expansion,maturity,"AAMI,AAON,AAP,ABG,ABNB,ABUS,ABX,ACEL,ACIW,ACLS,ACMR,ADEA,ADI,ADUS,AEBI,AER,AERO,AGCC,AGCO,AHCO,AII,AIR,AIRG,AIT,AKAM,AKO-B,AKTS,ALB,ALG,ALGN,ALH,ALNT,ALSN,ALTG,AMBQ,AME","ABAT,ABCL,ABR,ABSI,ACB,ACCO,ACDC,ACET,ACHC,ACHR,ACI,ACNT,ACRS,ACTG,ACVA,ADAG,ADBE,ADM,ADSE,ADSK,ADT,AEC,AESI,AEYE,AFBI,AGPU,AGRO,AGX,AI,AIZ,AJG,ALAR,ALCO,ALKT,ALMU,ALOT,ALOY,ALTO,ALVO,ALX,AMPG",ACIW,ACEL-ACHR;ACHR-AKTS;ACIW-ADSK;ADAG-ADUS;ADAG-AKAM;ADT-AHCO
2026-03-23 16:00:00+00:00,L0158,L0150,0.47165670210911,0.2958723085382805,0,7,0.0066456181230023,2.159241352044698,0.0211382113821138,0.7732397729127087,maturity,expansion,"AARD,AAT,AAUC,ABBV,ABEO,ABT,ACCO,ACGL,ACIC,ACM,ACN,ACR,ACRE,ACRS,ACT,ACTG,AD,ADAG,ADAM,ADC,ADP,ADT,AEE,AENT,AEP,AES,AEXA,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGIO,AGNC,AGO,AHR,AHRT,AIG,AIP,AIV,AIZ,AJG,AKR,ALC,ALL,ALMS,ALNY,ALOT,AM,AMGN,AMH,AMLX,AMN,AMPG","A,AA,AAOI,ABAT,ABCL,ABNB,ABR,ABSI,ACA,ACB,ACHC,ACHR,ACLS,ACNT,ADBE,ADM,ADPT,ADUR,AEBI,AEC,AEHR,AEIS,AEM,AEO,AEVA,AFRM,AFYA,AG,AGI,AGX,AI,AIRG,AIRJ,AIRO,AIRS,ALAB,ALAR,ALGM,ALHC,ALKS,ALLT,ALM,ALX,AMAT,AMBA,AMD,AMG,AMKR,QQQ",,A-AMN;AAT-ACNT;ACCO-AEVA;AD-ALLT;ADM-AKR;AFCG-ALHC;ALKS-ALL
2026-03-23 16:30:00+00:00,L0158,L0150,0.7596472206618188,1.3216774178208257,2,5,0.0027438407705631,2.3296538147467927,0.0219101123595505,1.210097362085424,expansion,maturity,"AARD,AAT,AAUC,ABBV,ABEO,ABM,ABT,ACCO,ACGL,ACHV,ACIC,ACIW,ACN,ACR,ACRE,ACRS,ACT,ACTG,ACVA,ADAG,ADAM,ADBE,ADC,ADP,ADSK,ADT,AEE,AENT,AEP,AES,AEXA,AEYE,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGIO,AGNC,AGO,AGPU,AHR,AHRT,AIG,AIV,AIZ,AJG,AKR,ALC,ALCO,ALKT,ALL,ALMS,ALNY,ALOT,ALVO,AM,AMGN,AMH,AMLX,AMN,AMPG","A,AA,AAOI,ABAT,ABCL,ABNB,ACA,ACHR,ACLS,ACMR,ADPT,ADUR,AEBI,AEHR,AEIS,AEM,AEVA,AFRM,AFYA,AG,AGI,AGMB,AIRG,AIRJ,AIRS,AKO-B,ALAB,ALB,ALGM,ALHC,ALK,ALLT,AMAT,AMD,AMKR,QQQ",ACIW;ADBE,A-ADSK;A-AMN;AAOI-AMN;AFRI-AKO-B;AGNC-AIRG
2026-03-23 16:45:00+00:00,L0158,L0168,0.4680006104754844,0.3991773872392755,0,6,0.0020180839928798,1.9743321610527436,0.0223880597014925,0.7570946485328377,decay,maturity,"AAT,AAUC,ABT,ACCO,ACGL,ACIC,ACN,ACR,ACRE,ACT,ACTG,ADAG,ADAM,ADC,ADP,ADT,AEC,AEE,AENT,AEP,AES,AFCG,AFG,AFJK,AFL,AFRI,AGNC,AGO,AHR,AHRT,AIG,AIV,AIZ,AJG,AKR,ALC,ALL,ALNY,ALOT,ALX,AM,AMGN,AMH,AMN","ABR,ABSI,ACB,ACDC,ACET,ACHC,ACI,ACNT,ACVA,ADM,ADSE,ADSK,AESI,AEYE,AFBI,AGPU,AGRO,AGX,ALCO,ALKT,ALMU,ALOY,ALTO,ALVO,AMG",,AAT-ACHC;ABR-AM;ACHC-AHRT;ADC-ALOY;AEYE-AMN;ALC-ALTO
2026-03-23 17:00:00+00:00,L0158,L0167,0.4907406978345544,0.4200387466565921,0,7,0.0007247585454024,2.0884602325699757,0.0135593220338983,0.7973827897949225,maturity,maturity,"AARD,AAUC,ABBV,ABEO,ABT,ACCO,ACET,ACGL,ACHV,ACN,ACR,ACRS,ADAG,ADAM,ADC,ADMA,ADP,ADT,ADUS,AEC,AEE,AENT,AEP,AES,AEXA,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGIO,AGNC,AGO,AHRT,AIG,AIV,AJG,ALC,ALHC,ALL,ALMS,ALNY,ALOT,AM,AMGN,AMH,AMLX","AAMI,AAON,AAP,ABG,ABUS,ACAD,ACEL,ACIC,ACM,ACT,ADEA,AER,AGCC,AGCO,AHCO,AHR,AII,AIP,AIT,AKAM,ALB,ALGN,ALH,ALNT,ALSN,ALTG,AMBQ,AME,AMPH",,ACAD-AGEN;ACCO-AIP;ACEL-ADMA;ACIC-AGNC;ACM-ADAM;AEC-ALH;AGCC-AHRT
2026-03-23 17:15:00+00:00,L0167,L0158,0.8203047125505581,0.5090910208246343,1,9,0.0026385839591966,2.5066565951818878,0.0183908045977011,1.0282414894976848,maturity,expansion,"AAMI,AAP,ABG,ACEL,ACIW,AD,ADEA,AEBI,AER,AGBK,AGCC,AGCO,AHCO,AII,AIP,AIR,AIRS,AIT,AKAM,ALB,ALGN,ALH,ALLT,ALNT,ALSN,ALTG,AMBP,AMBQ","AARD,AAT,AAUC,ABBV,ABEO,ABM,ABT,ACAD,ACCO,ACGL,ACHV,ACIC,ACM,ACN,ACR,ACRE,ACRS,ACT,ACTG,ADAG,ADAM,ADBE,ADC,ADMA,ADP,ADSK,ADT,AEE,AENT,AEP,AES,AEXA,AEYE,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGIO,AGNC,AGO,AHR,AHRT,AIG,AIV,AIZ,AJG,AKR,ALC,ALKT,ALL,ALMS,ALNY,ALOT,AM,AMGN,AMH,AMLX,AMN,AMPH",AKAM,AAT-ACEL;ACEL-ACT;ACHV-AKAM;ACIC-AGCC;ACM-AKAM;AGCO-AKR;AGEN-AKAM;AIP-AMLX;AIZ-ALNT
2026-03-23 17:30:00+00:00,L0150,L0167,0.3522033366457141,0.730381628125017,3,4,-0.0039737225160934,2.3978952727983707,0.0202247191011235,0.9272830154959806,maturity,expansion,"A,AA,AAOI,ABAT,ABCL,ABNB,ACHR,ACVA,ADPT,ADSK,ADUR,AEHR,AEVA,AEYE,AFRM,AFYA,AG,AGMB,AGPU,AIRJ,AIRS,AKO-B,ALAB,ALCO,ALKT,ALLT,ALVO,AMAT,AMD,AMKR,QQQ","AAMI,AAON,AAP,ABUS,ABX,ACA,ACEL,ACIW,ACLS,ACMR,ADEA,ADI,AEBI,AEIS,AEM,AEO,AER,AGBK,AGCC,AGCO,AGI,AHCO,AII,AIR,AIT,AKTS,ALB,ALGM,ALGN,ALH,ALNT,ALSN,ALTG,AMBA,AMBQ",AFRM;AMAT;AMKR,AA-ACA;ACA-AKO-B;ADUR-AGI;AFRM-AMBA
2026-03-23 18:30:00+00:00,L0158,L0172,0.1147769833669955,0.4470478720868294,0,7,0.0032806863309815,2.119631572524885,0.0252100840336134,0.7022368623724107,decay,expansion,"AAT,ABM,ACCO,ACGL,ACIC,ACR,ACRE,ACT,ACTG,ACVA,ADAG,ADBE,ADC,ADSK,ADT,AEC,AEE,AEP,AES,AEXA,AEYE,AFG,AGMB,AGPU,AHR,AIG,AIZ,AJG,AKR,ALC,ALCO,ALKT,ALL,ALOT,ALVO,ALX,AM,AMH,AMN","A,AA,AAOI,ABAT,ABCL,ABX,ACA,ACHR,ACIW,ACLS,ACMR,ADI,ADPT,ADUR,AEBI,AEHR,AEIS,AEM,AEO,AEVA,AFRM,AFYA,AG,AGI,AIR,AIRG,AIRJ,AIRS,AKO-B,AKTS,ALAB,ALGM,ALKS,ALLT,AMAT,AMBA,AMD,AMKR,QQQ",,ADAG-AKTS;ADSK-ADUR;AEC-AKTS;AEVA-AGMB;AEYE-ALLT;AGMB-AKO-B;ALC-QQQ
2026-03-23 18:45:00+00:00,L0172,L0158,0.0648585186454949,0.3735249254792284,0,8,0.0007282983278855,2.205284214670327,0.0179577464788732,0.6855297488768297,decay,expansion,"ABX,ACA,ACEL,ACIW,ACLS,ACMR,ADEA,ADI,AEBI,AEIS,AEM,AEO,AER,AFRM,AG,AGCO,AGI,AHCO,AIR,AIRG,AIRS,AKO-B,AKTS,ALAB,ALB,ALGM,ALGN,ALNT,AMAT,AMBA,AMBQ,AMD,AMG,AMKR,QQQ","AARD,AAUC,ABBV,ABM,ABT,ACAD,ACCO,ACGL,ACHV,ACIC,ACM,ACN,ACR,ACRS,ACT,ACTG,ADBE,ADC,ADMA,ADP,ADSK,ADT,AEE,AENT,AEP,AES,AEXA,AEYE,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGIO,AGNC,AGO,AHR,AHRT,AIG,AII,AIV,AIZ,AJG,AKAM,AKR,ALC,ALKT,ALL,ALMS,ALNY,ALOT,ALX,AM,AMGN,AMH,AMLX,AMN,AMPH",,ABM-ALNT;ACEL-AKAM;ACLS-ADMA;ACM-AEBI;ACR-AEO;ACTG-ALNT;ADI-ALC;AFRM-AKAM
2026-03-23 19:15:00+00:00,L0171,L0172,0.3260794188539599,0.3792305616886385,7,28,0.0021806159056723,3.766258500248042,0.0231404958677685,1.1566286936049557,maturity,maturity,"AAT,ABM,ABR,ACCO,ACHC,ACNT,ACRE,ACTG,ACU,ACVA,ADAG,ADAM,ADBE,ADC,ADM,ADSK,ADT,AEC,AEE,AENT,AEP,AEYE,AFG,AGX,AHRT,AIZ,AJG,AKR,ALC,ALCO,ALHC,ALOT,ALX,AM,AMH,AMN","A,AA,AAOI,ABAT,ABCL,ABX,ACA,ACHR,ACIW,ACLS,ACMR,AD,ADI,ADPT,ADUR,AEBI,AEHR,AEIS,AEM,AEO,AEVA,AFRM,AFYA,AG,AGI,AI,AIR,AIRJ,AIRO,AIRS,AKO-B,AKTS,ALAB,ALAR,ALGM,ALKS,ALKT,ALLT,ALM,AMAT,AMD,AMG,AMKR,QQQ",ABM;ACVA;ADSK;AEYE;ALC;ALCO;AMN,A-ADBE;AA-ALC;AAOI-ADSK;AAT-ACLS;ABAT-ALCO;ABX-ACCO;ABX-AEC;ABX-ALC;ABX-AMN;ACHR-ACRE;ACHR-ALX;ACLS-AMN;ACRE-AEM;ACVA-AFRM;AD-AKR;ADAG-ALM;ADAM-AEM;ADBE-AEO;ADBE-ALKS;ADPT-ALC;ADSK-ADUR;ADT-AIRJ;ADT-ALKS;ADUR-AMN;AFYA-AIZ;AIRJ-AKR;AMAT-AMN;AMKR-AMN
2026-03-23 19:30:00+00:00,L0172,L0171,0.4764657279649937,0.3450424352268829,5,36,-0.0014792008732911,3.8501476017100575,0.0154761904761904,1.2113107779565062,maturity,expansion,"A,AA,AAOI,ABAT,ABCL,ABM,ABX,ACA,ACHR,ACVA,ADI,ADPT,ADSE,ADSK,ADUR,AEHR,AEM,AEVA,AEYE,AFYA,AG,AGMB,AGPU,AKO-B,ALAB,ALAR,ALC,ALCO,ALGM,ALKS,ALKT,ALTO,ALVO,AMAT,AMD,AMG,AMKR,AMN,AMPG,QQQ","AAT,AAUC,ABT,ACCO,ACGL,ACIC,ACN,ACR,ACRE,ACT,ACTG,ADAG,ADBE,ADC,ADP,ADT,AEE,AENT,AEP,AES,AFCG,AFG,AFJK,AFL,AGNC,AGO,AHRT,AIG,AII,AIV,AIZ,AJG,AKR,ALL,ALMS,ALOT,ALX,AM,AMGN,AMH",AGMB;ALC;ALCO;ALKS;AMN,A-ADP;A-AHRT;AAUC-AGMB;AAUC-ALCO;ABCL-ADP;ABM-AFCG;ABT-ALC;ABT-ALTO;ACHR-AFCG;ACN-ADSK;ACN-AEYE;ACN-ALC;ACT-AMN;ACVA-ADP;ACVA-AGO;ADC-ADSE;ADC-AGMB;ADI-AGNC;ADP-ADSK;ADP-AEYE;ADP-AGPU;ADP-ALAR;ADP-ALKT;ADPT-AGNC;ADPT-AIV;ADSK-AFL;ADT-AMN;AEM-AFCG;AFG-AMN;AFL-ALC;AGMB-AIV;AGO-ALCO;AIV-AKO-B;AIV-ALC;AIV-AMN;AKR-ALKS
2026-03-23 19:45:00+00:00,L0159,L0158,1.068315448709337,0.4744366204340218,0,27,0.0050409437390044,3.350047739198294,0.0096385542168674,1.3017833386751112,expansion,expansion,"AAL,AAPG,AAPL,ABCB,ABEV,ABG,ABM,ABNB,ABVX,ACNB,ACOG,ACU,ADNT,ADTN,ADUS,ADV,AEG,AER,AERO,AGBK,AGCC,AGL,AGM,AGYS,AIN,AIOT,AIT,ALG,ALGT,ALK,ALLE,ALLY,ALRM,ALRS,ALSN,ALV,AMAL,AMBP,AMCI,AMCR,AMCX,AME,AMP,AMPG","AAMI,AAON,AAP,AARD,ABUS,ACAD,ACEL,ACHV,ACIC,ACM,ACR,ACT,ACTG,ADAG,ADMA,AFCG,AFRI,AGEN,AGIO,AGNC,AHR,AII,AIP,AKAM,AKTS,ALNY,ALTG,AMLX,AMPH",,AAON-ALRS;AARD-ABEV;AARD-AGBK;AARD-AGYS;AARD-ALRM;ABEV-AGIO;ABVX-ACT;ABVX-ALNY;ACAD-AGBK;ACAD-AGYS;ACEL-AMCX;ACHV-AGBK;ACHV-AGYS;ACHV-ALRM;ACIC-AGCC;ACIC-AMAL;ACR-AGCC;ACTG-AIT;ACTG-ALSN;ACU-AKTS;AGBK-AGIO;AGIO-AGYS;AGNC-ALK;AGNC-AME;AIP-AMPG;AIT-AMLX;AKTS-AME
2026-03-24 14:00:00+00:00,L0186,L0184,0.6812640142698827,0.3883044369990289,2,19,0.0040090287584462,3.1946201347229444,0.0174228675136116,1.1221389991884514,confirmation,maturity,"A,AA,AAOI,AAON,ABVX,ACDC,ACLS,ACMR,AD,ADEA,ADI,ADSE,ADUR,ADV,AEHR,AEIS,AEM,AER,AES,AESI,AEVA,AFYA,AG,AGEN,AGI,AHRT,AIR,AIRG,AIRO,AIRS,AKAM,AKO-B,ALB,ALGM,ALMU,ALTO,AMAT,AMBA,AMCI,AMD,AME,AMKR,AMPG","AAPL,AAT,AAUC,ABBV,ABCB,ACCO,ACGL,ACI,ACT,ACTG,ADC,ADM,ADT,AEE,AEP,AFG,AFL,AFRI,AGO,AHCO,AHR,AIG,AIRJ,AIT,AIZ,AJG,AKR,ALKS,ALL,ALLE,ALLY,ALOT,ALSN,ALV,AM,AMBP,AMCR,AMGN,AMH,AMP,AMPH",AER;AES,A-ALLE;ABVX-AIT;ACDC-ACTG;ACMR-AMPH;ADI-AMGN;ADI-AMP;AEIS-ALKS;AEIS-ALLY;AER-AIT;AER-ALSN;AES-AMPH;AESI-AM;AFYA-ALL;AHRT-ALLE;AIR-ALSN;AIRO-AMP;AMAT-AMPH;AMBA-AMPH;AMCI-AMPH
2026-03-24 14:15:00+00:00,L0184,L0183,1.1832957519300704,0.8603397470040083,3,25,0.0032465127733303,3.47583013658219,0.0136986301369863,1.484102978346319,expansion,maturity,"AAPL,AAT,AAUC,ABBV,ABCB,ABR,ACCO,ACGL,ACI,ACT,ACTG,ADAG,ADC,ADM,ADT,ADUS,AEE,AEP,AER,AES,AFG,AFL,AFRI,AGO,AHCO,AHR,AIG,AIRJ,AIT,AIV,AIZ,AJG,AKR,ALKS,ALL,ALLE,ALLY,ALOT,ALSN,ALV,AM,AMBP,AMCR,AMGN,AMH,AMP","AAMI,AAON,ABEO,ABM,ABX,ACA,ACEL,ACET,ACIC,ACNT,ACR,ACRE,ACU,ADNT,ADPT,ADTN,AEC,AGCC,AGM,AGPU,AGRO,AGX,AII,AIP,AKTS,ALCO,ALNT,ALNY,ALRS,ALTG,ALX,AMAL,AMCX,AMG,AMLX,AMN",ABCB;ALKS;ALLY,AAT-ACNT;AAT-ACU;ABCB-ACEL;ABCB-AEC;ABCB-AKTS;ABR-ACA;ACA-AMCR;ACA-AMP;ACEL-AKR;ACIC-ALL;ACNT-ADC;ACRE-AKR;ACU-AFL;ADNT-ALKS;ADTN-AER;ADTN-ALOT;ADUS-AMLX;AGCC-ALOT;AGM-ALSN;AGRO-AM;AHCO-ALRS;ALKS-ALRS;ALKS-AMAL;ALLY-AMAL;ALLY-AMN
2026-03-24 14:30:00+00:00,L0184,L0187,0.4931711107230124,0.1516534576574197,0,12,-0.000167530728504,2.5649493574615367,0.0049586776859504,0.8354285115324064,maturity,confirmation,"A,AAPL,AAT,AAUC,ABBV,ABR,ACDC,ACGL,ACI,ACNT,ACT,ACTG,ADAG,ADC,ADM,ADSE,ADT,ADUS,AEE,AEP,AER,AFG,AFL,AFRI,AGMB,AGO,AHR,AHRT,AIG,AIT,AIV,AIZ,AJG,AKR,ALL,ALLE,ALOT,ALSN,ALV,AM,AMBP,AMCR,AMGN,AMH,AMP","ABCL,ABG,ACCO,ACHC,ACNB,ACOG,AGCO,AGIO,AIN,AIRJ,ALG",,ABCL-AGMB;ABG-AGMB;ACCO-ALLE;ACOG-AFRI;ADC-AIRJ;ADC-ALG;AER-AGCO;AFRI-ALG;AGCO-AIZ;AIRJ-ALSN;AIRJ-AMGN;AIT-ALG
2026-03-24 14:45:00+00:00,L0184,L0186,0.471866161521839,0.5845922137326238,0,14,0.0016312260413542,2.718866335530057,0.0264462809917355,1.000621038607613,maturity,maturity,"AAPL,AAT,AAUC,ABBV,ABCB,ACCO,ACEL,ACGL,ACI,ACRE,ACT,ACTG,ACU,ADAG,ADC,ADSE,ADT,ADUS,AEC,AEE,AEP,AER,AES,AFG,AFL,AGL,AGO,AHR,AIG,AIRJ,AIT,AIV,AIZ,AJG,AKR,AKTS,ALCO,ALL,ALLE,ALOT,ALV,AMBP,AMCR,AMGN,AMH,AMPH","A,AA,AAOI,ABAT,ABEV,ABNB,ABSI,ABVX,ACDC,ACHR,ACLS,ACMR,ACNT,ACOG,AD,ADEA,ADUR,AEHR,AEIS,AEM,AEVA,AG,AGCO,AGEN,AGI,AHRT,AI,AIRG,AIRO,AIRS,AKAM,AKO-B,ALB,ALC,ALG,ALGM,ALGT,ALMU,ALTO,AMAT,AMBA,AMBQ,AME,AMKR,AMPG,QQQ",,A-ALV;AAPL-ACMR;AAPL-AEIS;AAPL-ALGM;ABNB-ALCO;ACCO-ALB;ACOG-ACT;ACOG-ADAG;ACOG-ADC;AD-ADAG;ADUS-AHRT;AEIS-AKTS;AEIS-ALCO;ALCO-AMBA
2026-03-24 15:15:00+00:00,L0183,L0188,0.2407464303187819,0.578145966020986,0,6,0.0020034078042954,1.9741283555171656,0.034090909090909,0.7443134441448582,maturity,confirmation,"AAMI,AAON,ABCB,ABR,ABX,ACA,ACB,ACEL,ACET,ACIC,ACR,ACRE,ACU,ADNT,ADPT,AEC,AFRI,AGM,AGNC,AGPU,AGRO,AGX,AII,AIP,AIR,ALLY,ALRS,ALTG,ALX,AMAL,AMCX,AMG,AMN,AMP","AA,AAOI,AAPL,ABVX,ACDC,ACLS,ACMR,AD,ADEA,ADI,ADTN,ADUR,ADV,AEHR,AEIS,AEM,AEVA,AFYA,AG,AGI,AHRT,AIRG,AIRO,AIRS,AKAM,AKO-B,ALB,ALGM,ALMU,ALSN,ALTO,AMAT,AMBA,AMBQ,AMD,AMKR,AMPG,AMPH,QQQ",,AAPL-ADNT;ACEL-ALSN;ACRE-ALSN;ADNT-AFYA;AIP-AMPH;AIR-ALGM
2026-03-24 16:00:00+00:00,L0192,L0183,0.8755515267284906,0.4807988912475106,15,3,0.002345801118281,3.5332362476176638,0.0136986301369863,1.2922689818177642,confirmation,maturity,"ABCB,ABEO,ABNB,ABSI,ABX,ACB,AEBI,AEC,AIN,AIV,AKTS,ALAR,ALCO,ALH,ALNY,AMD,AMLX","AAON,AAUC,ACA,ACGL,ACIC,ACR,ACU,ADM,ADNT,ADPT,ADTN,ADV,AESI,AFRI,AFYA,AGCC,AGM,AGPU,AGRO,AGX,AHCO,AII,AIP,AIR,ALKS,ALLY,ALNT,ALRS,ALTG,ALTO,ALX,AM,AMAL,AMCX,AMG,AMN",ABCB;ABEO;ABNB;ABX;AEBI;AEC;AIN;AIV;AKTS;ALAR;ALCO;ALH;ALNY;AMD;AMLX,ABX-ADNT;AKTS-AMN;ALNY-ALRS
2026-03-24 16:15:00+00:00,L0183,L0188,0.7279172328569703,0.7120801991630545,1,6,0.0023647019988857,2.2231597996689665,0.0243478260869565,0.9914413534362926,maturity,expansion,"AAON,ABCB,ABEO,ABM,ABNB,ABX,ACA,ACIC,ACR,ACU,ADNT,ADPT,AEBI,AEC,AFRI,AGM,AGNC,AGPU,AGRO,AGX,AII,AIN,AIR,AIV,AKTS,ALAR,ALCO,ALH,ALLY,ALNY,ALRS,ALTG,ALX,AMAL,AMCX,AMD,AMG,AMLX,AMN","AA,AAOI,ABVX,ACDC,ACLS,ACMR,AD,AEHR,AEIS,AEM,AEVA,AG,AGCC,AGI,AHRT,AIP,AIRG,AIRS,AKAM,AKO-B,ALGM,ALMU,AMAT,AMBA,AMKR,AMPG",AMD,AAOI-AEC;AAOI-ALTG;ABVX-ALLY;ADPT-AIP;AEIS-ALTG;AIP-AMD
2026-03-24 16:30:00+00:00,L0181,L0188,0.7501091902760338,0.3661926107127398,2,10,0.0040474336128681,2.734675472467266,0.0257142857142857,1.0224165512705914,expansion,expansion,"AAL,AAP,AAPG,AARD,ABAT,ABCB,ABEO,ABEV,ABG,ABM,ABNB,ABSI,ABT,ABUS,ACAD,ACB,ACHC,ACHR,ACHV,ACIW,ACM,ACN,ACNB,ACRS,ACVA,ADAG,ADAM,ADBE,ADMA,ADP,ADSK,ADT,ADUR,ADUS,AEBI,AEG,AENT,AEO,AERO,AEXA,AEYE,AFBI,AFCG,AFRM,AGBK,AGEN,AGIO,AGL,AGNC,AGYS,AI,AIN,AIOT,AIV,AKTS,ALAB,ALC,ALGN,ALH,ALHC,ALK,ALKT,ALLT,ALM,ALMS,ALOT,ALOY,ALRM,ALVO,AMBQ,QQQ","AA,AAOI,ABVX,ACDC,ACLS,ACMR,AD,AEHR,AEIS,AEM,AES,AEVA,AG,AGCC,AGI,AHRT,AIP,AIRG,AIRO,AIRS,AKAM,AKO-B,ALB,ALGM,ALGT,ALMU,AMAT,AMBA,AMCI,AMD,AMKR,AMPG",ABAT;ACHR,AARD-AD;AARD-AEM;ACRS-AKO-B;ADUR-AEVA;ADUR-AIRO;AEHR-AFRM;AEVA-AI;AFRM-AGI;AFRM-AMBA;AIN-ALGT
2026-03-24 17:00:00+00:00,L0195,L0183,1.2247105355467869,0.6572960778659465,1,7,0.0027714831521734,2.3299228203007285,0.0137931034482758,1.1491516546162437,confirmation,maturity,"AAL,ABAT,ABBV,ABCL,ABG,ABNB,ABSI,ACB,ACHR,ADUR,AEG,AEO,AGCO,AGMB,AGNC,AIN,AIOT,AIRO,AIV,ALAR,ALCO,ALGT,AMBQ,AMLX","AAMI,AAON,ABCB,ABEO,ABM,ABX,ACA,ACEL,ACIC,ACR,ACU,ADNT,ADPT,AEBI,AEC,AFRI,AGM,AGPU,AGRO,AGX,AII,AIP,AIR,AKTS,ALH,ALLY,ALNT,ALNY,ALRS,ALTG,ALX,AMAL,AMCX,AMG,AMN",AIV,ABNB-ABX;ABX-AIV;ACB-AEC;AEC-AGMB;AEG-ALLY;AGNC-AIR;AMLX-AMN
2026-03-24 17:45:00+00:00,L0183,L0181,0.6001274571817473,0.4903812373086961,2,7,6.771384505555034e-05,2.4854707726828846,0.0171021377672209,0.9510856221829372,expansion,maturity,"AAMI,AAON,ABCB,ABEO,ABM,ABX,ACA,ACB,ACEL,ACIC,ACOG,ACR,ACU,ADNT,ADPT,AEBI,AEC,AFRI,AGM,AGMB,AGPU,AGRO,AGX,AHCO,AII,AIP,AIR,AKTS,ALAR,ALCO,ALH,ALNT,ALNY,ALRS,ALTG,ALX,AMAL,AMCX,AMG,AMLX,AMN","AAP,AAPG,AARD,ABEV,ABT,ABUS,ACAD,ACHC,ACHV,ACIW,ACM,ACN,ACRS,ACVA,ADBE,ADMA,ADP,ADSK,AENT,AEO,AEXA,AEYE,AFBI,AFCG,AFRM,AGBK,AGEN,AGIO,AGYS,AI,AIOT,ALAB,ALGN,ALHC,ALKT,ALLT,ALM,ALMS,ALOY,ALRM,ALVO,QQQ",ABEO;ALH,ABEO-ALLT;ABM-ADMA;ACB-ACIW;ACRS-ALNY;ACVA-AKTS;AIOT-AMLX;AMLX-QQQ
2026-03-24 18:00:00+00:00,L0184,L0188,0.5650006435486378,0.3758927335989301,4,14,0.0021473567467182,3.144787235435573,0.026890756302521,1.0724984354485418,expansion,expansion,"A,AAMI,AAPL,AAT,AAUC,ABBV,ABCB,ABM,ABR,ACA,ACB,ACEL,ACET,ACGL,ACI,ACNT,ACOG,ACRE,ACT,ACTG,ADC,ADEA,ADI,ADM,ADMA,ADNT,ADSE,ADT,ADTN,ADV,AEE,AEP,AESI,AFG,AFL,AFRI,AGMB,AGO,AGX,AHR,AIG,AIRJ,AIT,AIV,AIZ,AJG,AKR,ALAR,ALCO,ALKS,ALL,ALLE,ALLY,ALOT,ALSN,ALTO,ALV,AM,AMBP,AMCR,AMGN,AMH,AMP,AMPH","AA,AAOI,ABVX,ACCO,ACDC,ACLS,ACMR,AD,ADAG,ADUR,AEHR,AEIS,AER,AES,AEVA,AFYA,AG,AGCC,AGCO,AGI,AGNC,AHRT,AIP,AIRG,AIRO,AIRS,AKAM,AKO-B,ALB,ALG,ALGM,ALMU,ALTG,AMAT,AMBA,AMCI,AMD,AME,AMKR,AMPG",ADSE;ADV;AESI;ALTO,A-AHRT;AAT-ACCO;ABR-ALTG;ACNT-AME;ACT-AES;ADMA-AER;ADMA-AME;ADSE-AMBA;ADV-AGCC;AEIS-AFRI;AFG-AGCO;AGX-AIRO;AKR-ALG;ALLY-AMD
