snapshot_id,timestamp,community_id,lifecycle_id,stage,member_count,age,avg_log_return,relative_return,volume_expansion,breadth,coherence,avg_community_confidence,member_inflow,member_outflow,future_member_outflow,edge_birth_count,edge_birth_rate,future_edge_birth_count,future_edge_birth_rate,edge_death_count,edge_death_rate,future_edge_death_count,future_edge_death_rate,cross_resolution_support,members,internal_edge_count,member_count_delta,breadth_delta,coherence_delta,relative_return_delta,internal_edge_count_delta,observed_member_outflow,observed_edge_birth_count,observed_edge_death_count,observed_edge_birth_rate,observed_edge_death_rate,observable_stage,rotation_in_score,rotation_out_score,causal_rotation_in_score,causal_rotation_out_score
snapshot_0275,2026-03-27 17:00:00+00:00,5,L0254,expansion,56,30,0.0007256743847392,0.0011999814305454,0.5752719640731812,0.4642857142857143,0.5692889790309534,0.7463494539260864,24,11,11,34,0.022077922077922,34,0.022077922077922,30,0.0859598853868194,30,0.0859598853868194,0.016551724137931,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACGL,ACIW,ACM,ACN,ACNB,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADP,ADPT,ADSK,ADUS,AEBI,AERO,AEYE,AFRM,AGIO,AGM,AGO,AGYS,AHCO,AHRT,AI,AIG,AIOT,AIP,AIRS,AIV,AKAM,AKO-B,ALG,ALGN,ALGT,ALH,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALVO,ALX,AMAL,AMG",349,21.0,0.0357142857142857,0.0049661635518096,0.0019738058908842,165.0,0.0,165.0,0.0,0.1071428571428571,0.0,expansion,0.770195214317428,-0.2264081950177359,1.0809355976791306,-0.9343542704622962
snapshot_0275,2026-03-27 17:00:00+00:00,11,L0275,expansion,54,15,0.000146611695527,0.0006384857115335,0.4095548391342163,0.5,0.5104314222250109,0.803148627281189,9,7,7,34,0.023759608665269,34,0.023759608665269,29,0.0947712418300653,29,0.0947712418300653,0.0192,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABSI,ABT,ABUS,ACA,ACI,ACLS,ACMR,ACR,ADAG,ADC,ADM,ADMA,ADTN,ADV,AEE,AEHR,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AG,AGBK,AGCC,AGI,AGL,AGMB,AGRO,AGX,AHR,AJG,ALAB,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",306,7.0,0.0531914893617021,0.0084653078557052,0.0014266151702031,31.0,0.0,31.0,0.0,0.0216631726065688,0.0,expansion,0.4271204238758546,-0.067056075123138,0.3400913553688632,-0.5290466846892573
snapshot_0275,2026-03-27 17:00:00+00:00,10,L0278,decay,27,14,-0.0002188793005188,0.0002822754322551,0.4339303374290466,0.4444444444444444,0.5895818554571945,0.642565906047821,1,2,2,8,0.0227920227920227,8,0.0227920227920227,8,0.0583941605839416,8,0.0583941605839416,0.0118980169971671,"AAON,AARD,ABAT,ABCL,ACAD,ACB,ACET,ACHC,ACHR,ACHV,ACRS,ADI,AEVA,AIR,AIRJ,AIRO,ALGM,ALLT,ALMS,ALOY,ALTG,ALV,AMBA,AMD,AMN,AMPG,QQQ",137,-24.0,-0.1830065359477124,0.0540102294800108,-0.0012673540622927,-124.0,24.0,0.0,124.0,0.0,0.3532763532763532,decay,-0.0595563469094201,-0.2162805688368349,-0.3728773528086356,0.5165949682622536
snapshot_0275,2026-03-27 17:00:00+00:00,8,L0279,decay,37,13,-0.0006431600777432,-0.0002368185378145,0.251746654510498,0.2162162162162162,0.4469410382960675,0.63739413022995,5,2,2,14,0.021021021021021,14,0.021021021021021,19,0.1124260355029585,19,0.1124260355029585,0.0136054421768707,"AAT,ABR,ACCO,ACDC,ACEL,ACIC,ACRE,ACT,ACU,ADAM,ADSE,ADT,ADUR,AEC,AENT,AFBI,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGNC,AGPU,AII,AIRG,AIZ,AKR,AKTS,ALAR,ALC,ALL,ALOT,ALRM,AMCI,AMH,AMP",169,-21.0,-0.2148182665424044,-0.046155435263767,-0.001382995134918,-137.0,21.0,0.0,137.0,0.0,0.2057057057057057,decay,-1.090101116622618,1.1545504892775276,-1.3509418777291673,1.2858648107835031
snapshot_0275,2026-03-27 17:00:00+00:00,3,L0285,birth,17,1,0.0002415013877907,0.0007131764432415,0.6244378685951233,0.4705882352941176,0.4736350745547051,0.4863224625587463,17,0,0,1,0.0073529411764705,1,0.0073529411764705,2,0.0392156862745098,2,0.0392156862745098,0.0048979591836734,"ABG,ACNT,AD,AEG,AER,AFYA,AGCO,AIN,AIT,ALCO,ALLE,ALNY,ALSN,AMBP,AMBQ,AMCR,AMCX",51,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,-0.0476581746612443,-0.6448056502998185,0.3027922774898089,-0.3390588238942033
snapshot_0276,2026-03-27 17:15:00+00:00,9,L0254,decay,47,31,-0.0023083209525793,0.0002762590011116,-0.4011503159999847,0.1489361702127659,0.593087526386784,0.7568190693855286,2,2,2,22,0.0203515263644773,22,0.0203515263644773,33,0.1064516129032258,33,0.1064516129032258,0.0154566744730679,"AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACIW,ACN,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADP,ADSK,AERO,AEYE,AFRM,AGM,AGO,AGYS,AHRT,AI,AIG,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,ALG,ALGN,ALGT,ALH,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALX,AMAL,AMG,AMP",310,-9.0,-0.3153495440729483,0.0237985473558305,-0.0009237224294338,-39.0,9.0,0.0,39.0,0.0,0.036077705827937,decay,-0.0277430087624181,-0.4020676750276287,-0.2795934891888216,0.1643368509521038
snapshot_0276,2026-03-27 17:15:00+00:00,2,L0275,decay,48,16,-0.0045755938626825,-0.0019298264523968,-0.0129261063411831,0.2291666666666666,0.5024268979863297,0.8194422721862793,1,0,0,21,0.0186170212765957,21,0.0186170212765957,24,0.0863309352517985,24,0.0863309352517985,0.019108280254777,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABSI,ABUS,ACA,ACI,ACLS,ACR,ADC,ADM,ADMA,ADTN,ADV,AEC,AEE,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AG,AGCC,AGI,AGL,AGRO,AGX,AHR,AJG,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",278,-6.0,-0.2708333333333333,-0.0080045242386812,-0.0025683121639303,-28.0,6.0,0.0,28.0,0.0,0.0248226950354609,decay,-0.2757953860516392,0.0943577464054908,-0.472480918397935,0.7079595604528315
snapshot_0276,2026-03-27 17:15:00+00:00,11,L0278,expansion,33,15,-0.0049581197090446,-0.0022809791844338,0.4081022143363952,0.0909090909090909,0.5696292061206193,0.6528198719024658,8,8,8,16,0.0303030303030303,16,0.0303030303030303,15,0.087719298245614,15,0.087719298245614,0.0168539325842696,"AAON,AARD,ABAT,ABCL,ACAD,ACB,ACET,ACHC,ACHR,ACHV,ACM,ACMR,ACRS,ADAG,ADI,ADPT,AEHR,AEVA,AGBK,AIR,AIRO,ALAB,ALGM,ALLT,ALMS,ALOY,ALTG,ALVO,AMBA,AMD,AMN,AMPG,QQQ",171,6.0,-0.3535353535353535,-0.0199526493365752,-0.0025632546166889,34.0,0.0,34.0,0.0,0.0643939393939393,0.0,expansion,-0.1300638692115694,0.6855334557547736,0.09419976991445,0.3914031167285418
snapshot_0276,2026-03-27 17:15:00+00:00,6,L0279,expansion,44,14,-0.001063305302523,0.0012582777999341,-0.0254808645695447,0.4090909090909091,0.4421183784438677,0.6191221475601196,9,12,12,13,0.0137420718816067,13,0.0137420718816067,15,0.0785340314136125,15,0.0785340314136125,0.0153543307086614,"A,AAT,ABR,ABT,ACCO,ACDC,ACEL,ACGL,ACIC,ACNB,ACRE,ACT,ACU,ADAM,ADSE,ADT,ADUR,ADUS,AEBI,AENT,AFBI,AFCG,AFG,AFJK,AFL,AFRI,AGEN,AGMB,AGNC,AGPU,AHCO,AII,AIRG,AIZ,AKO-B,AKR,AKTS,ALAR,ALC,ALL,ALOT,ALRM,AMCI,AMH",191,7.0,0.1928746928746929,-0.0048226598521997,0.0014950963377486,22.0,0.0,22.0,0.0,0.0232558139534883,0.0,expansion,0.4523519389788911,-0.544905921004048,0.7564895471336054,-0.926783341564364
snapshot_0276,2026-03-27 17:15:00+00:00,4,L0285,confirmation,19,2,-0.0012418357655405,0.0015189655823633,-0.351965993642807,0.1052631578947368,0.4728273200361352,0.4978567957878113,2,4,4,8,0.0467836257309941,8,0.0467836257309941,8,0.1403508771929824,8,0.1403508771929824,0.0048780487804878,"ABG,ACNT,AD,AEG,AER,AFYA,AGCO,AGIO,AIN,AIT,ALCO,ALLE,ALNY,ALSN,ALV,AMBP,AMBQ,AMCR,AMCX",57,2.0,-0.3653250773993808,-0.0008077545185699,0.0008057891391217,6.0,0.0,6.0,0.0,0.0350877192982456,0.0,expansion,-0.0187496749532642,0.1670823938714122,-0.0986149094612988,-0.336916186569113
snapshot_0277,2026-03-27 17:30:00+00:00,7,L0254,expansion,57,32,-0.0021606788504868,-0.0019484382355585,0.31725013256073,0.2631578947368421,0.5698372817224702,0.7418850064277649,12,10,10,26,0.0162907268170426,26,0.0162907268170426,34,0.096045197740113,34,0.096045197740113,0.0179310344827586,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACIW,ACM,ACN,ACNB,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADP,ADPT,ADSK,ADUS,AEBI,AERO,AEYE,AFRM,AGM,AGNC,AGO,AGYS,AHCO,AHRT,AI,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,AKO-B,AKTS,ALAR,ALG,ALGN,ALGT,ALH,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALX,AMAL,AMCX,AMG",354,10.0,0.1142217245240761,-0.0232502446643138,-0.0022246972366701,44.0,0.0,44.0,0.0,0.0275689223057644,0.0,expansion,0.0572305333914793,0.8093618076256147,0.3076843131451041,-0.0626653014065873
snapshot_0277,2026-03-27 17:30:00+00:00,6,L0275,expansion,57,17,-0.0008573001832701,-0.0006450594519264,0.2508764863014221,0.3157894736842105,0.4981524209539453,0.8247960805892944,9,3,3,22,0.0137844611528822,22,0.0137844611528822,27,0.081081081081081,27,0.081081081081081,0.0242424242424242,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABSI,ABUS,ACA,ACDC,ACET,ACI,ACLS,ACMR,ACR,ACRS,ACU,ADC,ADM,ADMA,ADTN,ADUR,ADV,AEC,AEE,AEHR,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AG,AGBK,AGCC,AGI,AGL,AGRO,AGX,AHR,AJG,ALAB,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",333,9.0,0.0866228070175438,-0.0042744770323843,0.0012847670004703,55.0,0.0,55.0,0.0,0.0344611528822055,0.0,expansion,0.3342074500173921,-0.0807821779937267,0.6024354246665368,-0.4130951645064801
snapshot_0277,2026-03-27 17:30:00+00:00,11,L0278,decay,26,16,-0.0040970058180391,-0.0038770472165197,-0.2014597803354263,0.1923076923076923,0.5788007603241847,0.6364023685455322,1,3,3,11,0.0338461538461538,11,0.0338461538461538,13,0.1,13,0.1,0.0119318181818181,"AAON,AARD,ABAT,ABCL,ABG,ACAD,ACB,ACHC,ACHR,ACHV,ADAG,ADI,AEVA,AIR,AIRO,ALGM,ALLT,ALMS,ALOY,ALTG,ALVO,AMBA,AMD,AMN,AMPG,QQQ",130,-7.0,0.1013986013986014,0.0091715542035654,-0.0015960680320858,-41.0,7.0,0.0,41.0,0.0,0.1261538461538461,expansion,-0.1926439003453167,0.5641097068426268,-0.6676248220569354,0.7021249449291183
snapshot_0277,2026-03-27 17:30:00+00:00,5,L0279,decay,36,15,-0.0001348601654171,4.8438727390021086e-05,-0.1506713628768921,0.4444444444444444,0.4702020517893527,0.5857014060020447,4,5,5,3,0.0047619047619047,3,0.0047619047619047,9,0.0592105263157894,9,0.0592105263157894,0.0119782214156079,"AAT,ABR,ABT,ACCO,ACEL,ACGL,ACIC,ACNT,ACRE,ACT,ADAM,ADSE,ADT,AENT,AFBI,AFCG,AFG,AFJK,AFL,AFRI,AFYA,AGEN,AGMB,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,ALOT,ALRM,AMCI,AMH,AMP",152,-8.0,0.0353535353535353,0.028083673345485,-0.0012098390725441,-39.0,8.0,0.0,39.0,0.0,0.0619047619047619,expansion,-0.0552830149102682,-0.6224987114281744,-0.1094402552583422,-0.1718073559879686
snapshot_0277,2026-03-27 17:30:00+00:00,3,L0285,decay,15,3,-0.0013774192193523,-0.0011574607342481,-0.3751145601272583,0.3333333333333333,0.4664198224033628,0.4637881517410278,0,0,0,1,0.0095238095238095,1,0.0095238095238095,3,0.0714285714285714,3,0.0714285714285714,0.003680981595092,"AD,AEG,AER,AGCO,AGIO,AIN,AIT,ALCO,ALLE,ALNY,ALSN,ALV,AMBP,AMBQ,AMCR",42,-4.0,0.2280701754385964,-0.0064074976327723,-0.0026764263166114,-15.0,4.0,0.0,15.0,0.0,0.1428571428571428,decay,-0.1435110681532865,-0.6701906250463407,-0.1330546604963633,-0.0545571230280819
snapshot_0278,2026-03-27 17:45:00+00:00,9,L0254,decay,51,33,-0.0013538134517148,-0.0008361548534594,0.1140329241752624,0.2156862745098039,0.5860679420141074,0.7433680295944214,4,9,9,36,0.028235294117647,36,0.028235294117647,36,0.1107692307692307,36,0.1107692307692307,0.0153132250580046,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACIW,ACN,ACNT,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADP,ADPT,ADSK,AERO,AEYE,AFRM,AGM,AGO,AGYS,AHRT,AI,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,ALG,ALGN,ALGT,ALH,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALVO,ALX,AMAL,AMG,AMP,AMPG",325,-6.0,-0.0474716202270381,0.0162306602916372,0.0011122833820991,-29.0,6.0,0.0,29.0,0.0,0.0227450980392156,decay,0.2703615242480085,0.432971730835155,-0.1142717620291799,0.4158767884973462
snapshot_0278,2026-03-27 17:45:00+00:00,8,L0275,maturity,54,18,-0.0012931860983371,-0.0007533592288382,0.1420346945524215,0.2962962962962963,0.5030562950505151,0.8250356316566467,0,3,3,23,0.0160726764500349,23,0.0160726764500349,23,0.073015873015873,23,0.073015873015873,0.0192,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABUS,ACA,ACET,ACI,ACLS,ACMR,ACR,ACRS,ACU,ADC,ADM,ADMA,ADTN,ADV,AEC,AEE,AEHR,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AG,AGBK,AGCC,AGI,AGL,AGRO,AGX,AHR,AJG,ALAB,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",315,-3.0,-0.0194931773879142,0.0049038740965697,-0.0001082997769117,-18.0,3.0,0.0,18.0,0.0,0.0125786163522012,decay,0.1253112942399916,-0.1904846018108502,0.0288383206296055,0.2263190009638858
snapshot_0278,2026-03-27 17:45:00+00:00,11,L0278,maturity,25,17,0.0006200842326506,0.0011700965696945,-0.0032860040664672,0.36,0.5700153254212872,0.6130775809288025,2,1,1,9,0.03,9,0.03,15,0.1209677419354838,15,0.1209677419354838,0.0119658119658119,"AAON,AARD,ABAT,ABCL,ACAD,ACB,ACHC,ACHR,ACHV,ACM,ADAG,ADI,AEVA,AGMB,AIR,AIRO,ALGM,ALLT,ALMS,ALOY,ALTG,AMBA,AMD,AMN,QQQ",124,-1.0,0.1676923076923076,-0.0087854349028975,0.0050471437862142,-6.0,1.0,0.0,6.0,0.0,0.02,decay,0.5453420717955609,-0.3955866345744524,0.3251515242739125,-0.3968926991285512
snapshot_0278,2026-03-27 17:45:00+00:00,5,L0279,maturity,38,16,0.0009773185010999,0.0014549609040841,-0.1246930956840515,0.3684210526315789,0.4562064282050946,0.6333944201469421,7,3,3,8,0.011379800853485,8,0.011379800853485,14,0.0853658536585365,14,0.0853658536585365,0.013095238095238,"AAT,ABR,ABSI,ABT,ACCO,ACDC,ACEL,ACGL,ACIC,ACRE,ACT,ADAM,ADSE,ADT,ADUR,ADUS,AENT,AFBI,AFCG,AFG,AFJK,AFL,AGEN,AGNC,AGPU,AIG,AII,AIRG,AIZ,AKR,AKTS,ALAR,ALC,ALL,ALOT,ALRM,AMCI,AMH",164,2.0,-0.0760233918128654,-0.013995623584258,0.0014065221766941,12.0,0.0,12.0,0.0,0.0170697012802275,0.0,expansion,-0.5347483992614137,-0.201285816166812,-0.2595922127402124,-0.3305154346687989
snapshot_0278,2026-03-27 17:45:00+00:00,2,L0285,expansion,23,4,-0.0009982056217268,-0.0005199340521357,0.1282917708158493,0.217391304347826,0.446464185767314,0.4693087339401245,8,0,0,7,0.0276679841897233,7,0.0276679841897233,6,0.088235294117647,6,0.088235294117647,0.0072874493927125,"ABG,ACNB,AD,AEBI,AEG,AER,AFRI,AFYA,AGCO,AGIO,AHCO,AIN,AIT,AKO-B,ALCO,ALLE,ALNY,ALSN,ALV,AMBP,AMBQ,AMCR,AMCX",68,8.0,-0.1159420289855072,-0.0199556366360488,0.0006375266821123,26.0,0.0,26.0,0.0,0.1027667984189723,0.0,expansion,-0.4062664910221474,0.3543853217169591,0.0198741298658745,0.0852123443361178
snapshot_0279,2026-03-27 18:00:00+00:00,2,L0254,decay,43,34,-0.0006404542946256,0.0003119798202533,0.1542477756738662,0.3953488372093023,0.5868301946710754,0.7321370244026184,1,1,1,12,0.0132890365448504,12,0.0132890365448504,21,0.0769230769230769,21,0.0769230769230769,0.0127058823529411,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ACIW,ACN,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADP,ADPT,ADSK,ADUS,AFRM,AGM,AGYS,AI,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,ALG,ALGN,ALGT,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALVO,ALX,AMAL,AMG",273,-8.0,0.1796625626994983,0.000762252656968,0.0011481346737127,-52.0,8.0,0.0,52.0,0.0,0.0575858250276854,expansion,-0.1298937188321427,-0.3050392263765278,-0.3720871797479512,0.4670639585457183
snapshot_0279,2026-03-27 18:00:00+00:00,4,L0275,maturity,52,19,-0.0005996500258333,0.0003567089734133,0.2391768544912338,0.4038461538461538,0.5027801437315598,0.8203837871551514,1,0,0,17,0.0128205128205128,17,0.0128205128205128,20,0.065359477124183,20,0.065359477124183,0.0193029490616622,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABSI,ABUS,ACA,ACI,ACLS,ACMR,ACR,ADC,ADM,ADMA,ADTN,ADV,AEC,AEE,AEHR,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AG,AGBK,AGCC,AGI,AGL,AGRO,AGX,AHR,AJG,ALAB,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",306,-2.0,0.1075498575498575,-0.0002761513189553,0.0011100682022515,-9.0,2.0,0.0,9.0,0.0,0.006787330316742,decay,0.1815203974911109,-0.3177505388483418,0.066228707141929,-0.0355949618573623
snapshot_0279,2026-03-27 18:00:00+00:00,11,L0278,expansion,28,18,0.0020860284566879,0.0030263143125921,0.2472697645425796,0.4642857142857143,0.5633593210275623,0.6385179162025452,4,2,2,12,0.0317460317460317,12,0.0317460317460317,9,0.0652173913043478,9,0.0652173913043478,0.011864406779661,"AAON,AARD,ABAT,ABCL,ACAD,ACB,ACET,ACHC,ACHR,ACHV,ACRS,ADAG,ADI,AEVA,AEYE,AGMB,AIR,AIRO,ALGM,ALLT,ALMS,ALOY,ALTG,AMBA,AMD,AMN,AMPG,QQQ",138,3.0,0.1042857142857143,-0.0066560043937249,0.0018562177428975,14.0,0.0,14.0,0.0,0.037037037037037,0.0,expansion,0.7160907907104764,-0.6213328141190492,0.6483298110263576,-0.656050971703465
snapshot_0279,2026-03-27 18:00:00+00:00,3,L0279,maturity,41,17,-0.0024321952369064,-0.001599783427082,0.3046865165233612,0.1219512195121951,0.487409857096593,0.6397085189819336,6,5,5,17,0.0207317073170731,17,0.0207317073170731,11,0.0607734806629834,11,0.0607734806629834,0.0154455445544554,"AAT,ABR,ABT,ABX,ACCO,ACDC,ACEL,ACGL,ACIC,ACRE,ACT,ADAM,ADSE,ADT,ADUR,AENT,AERO,AFCG,AFG,AFJK,AFL,AGEN,AGNC,AGO,AGPU,AHRT,AIG,AII,AIRG,AIZ,AKR,AKTS,ALAR,ALC,ALH,ALL,ALOT,ALRM,AMCI,AMH,AMP",181,3.0,-0.2464698331193838,0.0312034288914983,-0.0030547443311661,17.0,0.0,17.0,0.0,0.0207317073170731,0.0,expansion,0.0311212194944914,0.1614464521249722,0.0698086149745209,0.0837779802365541
snapshot_0279,2026-03-27 18:00:00+00:00,6,L0285,expansion,27,5,-0.0012729585869237,-0.0003700779343489,0.1221185848116874,0.1851851851851851,0.4320453160575458,0.4889867305755615,4,16,16,6,0.017094017094017,6,0.017094017094017,11,0.1309523809523809,11,0.1309523809523809,0.0072289156626506,"ABG,ACM,ACNB,ACNT,ACU,AD,AEBI,AEG,AER,AFBI,AFRI,AFYA,AGCO,AGIO,AHCO,AIN,AIT,AKO-B,ALCO,ALLE,ALNY,ALSN,ALV,AMBP,AMBQ,AMCR,AMCX",84,4.0,-0.0322061191626409,-0.0144188697097681,0.0001498561177868,16.0,0.0,16.0,0.0,0.0455840455840455,0.0,expansion,-0.7988386888639358,1.0826761272189462,-0.412279953394856,0.1408039947785549
snapshot_0280,2026-03-27 18:15:00+00:00,8,L0254,expansion,51,35,-0.0004767524951603,-0.0008617424755357,0.197591483592987,0.5098039215686274,0.5642917729568797,0.7130945920944214,9,9,9,34,0.0266666666666666,34,0.0266666666666666,32,0.1059602649006622,32,0.1059602649006622,0.0124711316397228,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACIW,ACN,ACNB,ACNT,ACOG,ACTG,ACVA,ADBE,ADEA,ADNT,ADPT,ADSK,ADUS,AEBI,AFRM,AGM,AGNC,AGYS,AHCO,AHRT,AI,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,AKO-B,AKTS,ALG,ALGN,ALGT,ALHC,ALK,ALKT,ALLY,ALMU,ALRS,ALVO,ALX,AMAL,AMG",302,8.0,0.1144550843593251,-0.0225384217141957,-0.001173722295789,29.0,0.0,29.0,0.0,0.0227450980392156,0.0,expansion,-0.0178577901762179,0.7445978802035393,-0.0280186527962782,0.0913754338669245
snapshot_0280,2026-03-27 18:15:00+00:00,2,L0275,expansion,58,20,0.0021899335552006,0.0018020394491031,-0.0016871818806976,0.5862068965517241,0.4912737789732146,0.8081037402153015,6,0,0,19,0.0114942528735632,19,0.0114942528735632,16,0.0481927710843373,16,0.0481927710843373,0.0189973614775725,"AA,AAOI,AAP,AAPL,AAUC,ABBV,ABEO,ABEV,ABSI,ABUS,ACA,ACET,ACI,ACLS,ACMR,ACR,ACRS,ACU,ADC,ADM,ADMA,ADTN,ADV,AEC,AEE,AEHR,AEIS,AEM,AEO,AEP,AES,AESI,AEXA,AFCG,AFRI,AG,AGBK,AGCC,AGI,AGIO,AGL,AGRO,AGX,AHR,AJG,ALAB,ALB,ALKS,ALM,ALNT,ALTO,AM,AMAT,AME,AMGN,AMKR,AMLX,AMPH",332,6.0,0.1823607427055702,-0.0115063647583451,0.0014453304756898,26.0,0.0,26.0,0.0,0.0157289776164549,0.0,expansion,0.1241237552454201,-0.9125198165075906,0.4125304394269965,-0.6147502533200486
snapshot_0280,2026-03-27 18:15:00+00:00,10,L0278,expansion,33,19,0.0013346190098673,0.000925567059312,-0.1440694481134414,0.5454545454545454,0.5495974919440584,0.6296042203903198,7,1,1,12,0.0227272727272727,12,0.0227272727272727,15,0.093167701863354,15,0.093167701863354,0.0134078212290502,"AAON,AARD,ABAT,ABCL,ABG,ACAD,ACB,ACHC,ACHR,ACHV,ACM,ADAG,ADI,AEVA,AEYE,AFYA,AGMB,AIN,AIR,AIRO,AIT,ALCO,ALGM,ALLT,ALMS,ALOY,ALTG,AMBA,AMBQ,AMD,AMN,AMPG,QQQ",161,5.0,0.0811688311688311,-0.0137618290835038,-0.0021007472532801,23.0,0.0,23.0,0.0,0.043560606060606,0.0,expansion,-0.1334380165847171,-0.0703277775359559,0.038626973321524,-0.1991676940106005
snapshot_0280,2026-03-27 18:15:00+00:00,7,L0279,maturity,38,18,0.0014051282778382,0.0010498989140614,0.0686465427279472,0.2894736842105263,0.4822876217944846,0.6553657054901123,2,5,5,16,0.0227596017069701,16,0.0227596017069701,20,0.1104972375690607,20,0.1104972375690607,0.0130434782608695,"AAT,ABR,ABT,ACCO,ACDC,ACEL,ACGL,ACIC,ACRE,ACT,ADAM,ADP,ADSE,ADT,ADUR,AENT,AERO,AFBI,AFG,AFJK,AFL,AGEN,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALAR,ALC,ALH,ALL,ALOT,ALRM,AMCI,AMH,AMP",181,-3.0,0.1675224646983312,-0.0051222353021084,0.0026496823411434,0.0,3.0,0.0,-0.0,0.0,-0.0,decay,0.2961944402265825,-0.0248230271252214,0.0665007701956124,-0.2995787336343638
snapshot_0280,2026-03-27 18:15:00+00:00,12,L0285,decay,11,6,-0.0013074901653453,-0.0017165419412776,0.5532613396644592,0.0909090909090909,0.4684818433597684,0.4769752621650696,0,0,0,1,0.0181818181818181,1,0.0181818181818181,3,0.09375,3,0.09375,0.0029556650246305,"AD,AEG,AER,AGCO,ALLE,ALNY,ALSN,ALV,AMBP,AMCR,AMCX",32,-16.0,-0.0942760942760942,0.0364365273022225,-0.0013464640069287,-52.0,16.0,0.0,52.0,0.0,0.9454545454545454,decay,-0.2690223887110677,0.2630727409652283,-0.4896395301478545,1.0221212470980885
snapshot_0281,2026-03-27 18:30:00+00:00,2,L0254,decay,45,36,0.0011135418899357,0.0008280128240585,0.2168518304824829,0.7555555555555555,0.5867926793483397,0.7333071231842041,3,3,3,19,0.0191919191919191,19,0.0191919191919191,32,0.1111111111111111,32,0.1111111111111111,0.0155294117647058,"A,AAL,AAMI,AAPG,ABCB,ABM,ABNB,ABVX,ABX,ACEL,ACIW,ACN,ACNB,ACOG,ACVA,ADBE,ADEA,ADNT,ADP,ADPT,ADSK,ADUS,AFRM,AGM,AGYS,AI,AIOT,AIP,AIRJ,AIRS,AIV,AKAM,AKTS,ALG,ALGN,ALGT,ALK,ALKT,ALLY,ALRM,ALRS,ALVO,ALX,AMAL,AMG",288,-6.0,0.2457516339869281,0.0225009063914599,0.0016897552995942,-14.0,6.0,0.0,14.0,0.0,0.0141414141414141,expansion,0.5515337142370822,-0.2229027842692753,-0.0620483072269968,-0.0652197626551092
